,Date,Temperature (Min),Temperature (Max),Pressure,Direction of Wind,Velocity of Wind,Humidity,Carbon Monoxide,UV Rays,Intensity of Light,Clouds,Rainfall
17699,2018-06-17,18.0,35.0,884.0,SouthWest,2.2733710035537227,76.0,0.8254028790478654,1.3737907328351449,11557.0,Mammatus Clouds,8.60768835200252
17700,2018-06-18,18.0,34.0,906.0,NorthWest,2.0128225824353447,88.0,0.9794537264776185,1.3639386279216434,10701.0,Cumulonimbus,8.61854542725133
17701,2018-06-19,17.0,33.0,918.0,NorthEast,10.338409279387813,83.0,0.8818729156723732,1.192232985368133,11003.0,Cirrocumulus,8.618269982081564
17702,2018-06-20,17.0,33.0,961.0,SouthWest,4.13179201725755,87.0,0.9770266737461133,1.352975931142405,10746.0,Mammatus Clouds,8.620491628356037
17703,2018-06-21,17.0,36.0,897.0,SouthWest,8.319986620272825,81.0,0.9537638590636862,1.3773124805340284,11708.0,Cirrus,8.631328452927955
17704,2018-06-22,18.0,36.0,963.0,SouthWest,9.408462567035562,100.0,0.9297634676974896,1.2744651533428586,10914.0,Altostratus,8.629062177863888
17705,2018-06-23,17.0,36.0,960.0,NorthEast,10.224871857927967,86.0,0.9932810672101322,1.2491822157096784,10837.0,Cumulonimbus,8.643043805918813
17706,2018-06-24,18.0,36.0,978.0,NorthWest,7.346315489698914,94.0,0.9965837888276765,1.3464349538953955,11348.0,Altocumulus,8.647227908093207
17707,2018-06-25,19.0,34.0,945.0,SouthWest,3.308776485873714,85.0,0.9353522770040258,1.1935677021173554,10817.0,Cirrocumulus,8.647193008340663
17708,2018-06-26,18.0,34.0,945.0,SouthWest,9.84858845938189,76.0,0.9019690668448989,1.273922875244523,11069.0,Mammatus Clouds,8.648237251297303
17709,2018-06-27,18.0,33.0,899.0,SouthWest,10.645543938352855,100.0,0.814917974322096,1.1967904384490704,11675.0,Altostratus,8.661110278719265
17710,2018-06-28,18.0,34.0,909.0,SouthEast,7.583611487262192,84.0,0.8852688595340816,1.2088093896524637,10488.0,Cirrocumulus,8.665955360319778
17711,2018-06-29,18.0,35.0,956.0,SouthEast,5.870025037241499,89.0,0.9680175552151463,1.2131249223396625,11074.0,Altocumulus,8.664830347584438
17712,2018-06-30,18.0,35.0,984.0,NorthEast,2.325148641073927,88.0,0.8494635693538651,1.2548735712550856,10700.0,Cumulus: Fluffy,8.672956488218487
17713,2018-07-01,18.0,35.0,890.0,NorthWest,11.096833676072194,76.0,0.8793932296023155,1.3649799758573948,10892.0,Nimbostratus,8.683156531729415
17714,2018-07-02,18.0,36.0,993.0,SouthWest,7.491234228346328,90.0,0.904512597918409,1.318140063441705,10585.0,Cumulonimbus,8.696149143436958
17715,2018-07-03,17.0,35.0,944.0,SouthEast,7.235664048732593,91.0,0.8048385661444682,1.335523961518385,11756.0,Cumulonimbus,8.700970606603983
17716,2018-07-04,17.0,34.0,982.0,SouthEast,8.100824924796662,87.0,0.8948228531822181,1.2051290408476956,11614.0,Mammatus Clouds,8.696321840089587
17717,2018-07-05,18.0,35.0,879.0,SouthEast,10.607766388278996,78.0,0.856026785034584,1.2218484607019413,11619.0,Stratocumulus,8.710795226691712
17718,2018-07-06,18.0,36.0,950.0,SouthWest,4.52045938938433,76.0,0.9622258350135996,1.2241744535756343,10778.0,Cirrocumulus,8.716778370092472
17719,2018-07-07,19.0,34.0,953.0,NorthEast,12.07517999718267,97.0,0.9651279037616095,1.2632373805862063,10934.0,Cumulonimbus,8.722731993190298
17720,2018-07-08,18.0,35.0,909.0,SouthEast,4.977076683096157,79.0,0.9171857215702882,1.2536316179111975,11185.0,Stratocumulus,8.725619034986545
17721,2018-07-09,17.0,36.0,1000.0,NorthWest,11.566301214008496,87.0,0.990808717555695,1.3195507959136856,11807.0,Contrails,8.727237429164768
17722,2018-07-10,17.0,36.0,899.0,NorthEast,7.773399053571203,99.0,0.8492557881653424,1.3196047247469853,10969.0,Mammatus Clouds,8.728805552678308
17723,2018-07-11,18.0,35.0,939.0,NorthEast,4.845672153239758,100.0,0.8048591791971097,1.3761973375241534,11475.0,Stratus,8.730411299933772
17724,2018-07-12,17.0,35.0,948.0,SouthWest,5.138112619402679,78.0,0.8493411926975697,1.2329375529742965,11201.0,Contrails,8.757018176476363
17725,2018-07-13,17.0,34.0,968.0,NorthEast,10.253194003488828,80.0,0.9871595467708306,1.3356515300089442,11374.0,Cirrus,8.75136760113988
17726,2018-07-14,17.0,36.0,878.0,SouthWest,5.042353046387849,81.0,0.9983050115836862,1.2260438747056617,11110.0,Stratocumulus,8.761952780619295
17727,2018-07-15,18.0,34.0,927.0,SouthEast,2.2707728647629315,82.0,0.7752655824965465,1.3104831092461233,10883.0,Cumulus: Fluffy,8.759427480472521
17728,2018-07-16,18.0,36.0,946.0,NorthWest,6.773860300168118,91.0,0.9497087959244942,1.4046813229141424,10859.0,Mammatus Clouds,8.765582227244868
17729,2018-07-17,17.0,36.0,983.0,NorthWest,11.988156381444622,91.0,0.8434655512537709,1.2616522826877028,11025.0,Altostratus,8.771473968264706
17730,2018-07-18,17.0,34.0,980.0,SouthWest,4.800962741415852,97.0,0.8888664557216208,1.3987541977940698,10772.0,Nimbostratus,8.779855846186859
17731,2018-07-19,17.0,35.0,983.0,NorthEast,3.695138257392094,99.0,0.8911879364654798,1.2228270889644561,11334.0,Cumulus: Fluffy,8.78175357840148
17732,2018-07-20,18.0,36.0,987.0,SouthEast,6.707101235483139,99.0,0.8617659821769619,1.3834577068134457,10806.0,Contrails,8.79859514481392
17733,2018-07-21,18.0,35.0,967.0,NorthEast,10.70303677751114,89.0,0.8232458007962029,1.349565489150791,11621.0,Lenticular Clouds,8.793793225572294
17734,2018-07-22,18.0,36.0,945.0,NorthWest,7.785292410308471,85.0,0.9282126005158393,1.2074941534979555,10770.0,Cumulonimbus,8.799081929727295
17735,2018-07-23,18.0,33.0,927.0,NorthWest,8.898626629855592,89.0,0.8517698114603364,1.3401822421695349,11182.0,Contrails,8.810915020838298
17736,2018-07-24,18.0,36.0,903.0,SouthEast,12.576786424222202,99.0,0.9113041821170231,1.2024440212573715,10779.0,Altostratus,8.816754384200816
17737,2018-07-25,17.0,36.0,889.0,NorthEast,7.82240485544919,87.0,0.7984944970710521,1.2452564538052961,10555.0,Cirrus,8.82444189927538
17738,2018-07-26,17.0,35.0,966.0,SouthEast,2.511134510877431,84.0,0.8267511020213223,1.2433927616858285,11156.0,Altostratus,8.832633221234637
17739,2018-07-27,18.0,35.0,937.0,SouthWest,8.791267321248538,86.0,0.8950096438378082,1.3131338956204857,11580.0,Altocumulus,8.824943756993918
17740,2018-07-28,17.0,34.0,882.0,NorthEast,3.3099285429379077,80.0,0.7924427274163423,1.41147327045113,10682.0,Lenticular Clouds,8.8419857986752
17741,2018-07-29,19.0,35.0,903.0,SouthWest,9.592635199465832,90.0,0.9158613158985086,1.3218558889017544,10482.0,Altocumulus,8.84450053576514
17742,2018-07-30,17.0,34.0,954.0,SouthWest,4.225210361491385,96.0,0.9798644067508748,1.4084345985201117,10526.0,Stratocumulus,8.841974995917774
17743,2018-07-31,18.0,35.0,986.0,NorthWest,11.02756033362572,83.0,0.778287808589053,1.276746387736378,11069.0,Stratocumulus,8.84741213829855
17744,2018-08-01,18.0,35.0,879.0,SouthEast,10.774187596310908,81.0,0.929314436922997,1.3942966446565832,11621.0,Altostratus,8.853984270376397
17745,2018-08-02,17.0,35.0,998.0,NorthWest,11.091151186770729,76.0,0.9349283056058335,1.2027121591496814,10751.0,Cirrostratus,8.870985855150286
17746,2018-08-03,18.0,34.0,887.0,NorthWest,6.019489439563289,99.0,0.8611331920425648,1.408456588441492,10611.0,Cirrocumulus,8.872847058708393
17747,2018-08-04,17.0,34.0,963.0,SouthWest,4.381031779172564,93.0,0.8486626622826673,1.2597795431239232,11458.0,Cirrus,8.882284235003615
17748,2018-08-05,18.0,35.0,896.0,SouthEast,6.333721892919886,81.0,0.8904034374806095,1.250422636139839,10735.0,Stratus,8.887937163184384
17749,2018-08-06,17.0,35.0,933.0,NorthEast,10.986481346345482,89.0,0.9025544622659676,1.2390375549777073,11910.0,Altostratus,8.892275784621804
17750,2018-08-07,18.0,36.0,987.0,NorthWest,9.26883300469494,92.0,0.8206988449394995,1.349264328720059,10829.0,Cirrocumulus,8.892488803316356
17751,2018-08-08,17.0,34.0,894.0,NorthEast,3.190025453942215,79.0,0.9509895788875964,1.3573606385472654,11699.0,Stratus,8.89379543240321
17752,2018-08-09,17.0,36.0,941.0,SouthEast,12.046904646827366,86.0,0.8163449047398442,1.262423348409544,10568.0,Cumulus: Fluffy,8.911120306463204
17753,2018-08-10,17.0,33.0,909.0,SouthEast,2.7561651409021564,83.0,0.8032987733442648,1.3822969352328633,11219.0,Altostratus,8.907461039295804
17754,2018-08-11,17.0,35.0,989.0,SouthEast,6.211031065234915,94.0,0.8959300941498932,1.2710581385686928,10669.0,Lenticular Clouds,8.913809877940407
17755,2018-08-12,17.0,34.0,906.0,NorthWest,12.283945689104725,81.0,0.9190036327834386,1.233132891561153,10429.0,Contrails,8.9290976603618
17756,2018-08-13,17.0,34.0,884.0,SouthWest,10.28794407853556,99.0,0.987722364462696,1.2070745588693852,11353.0,Cumulus: Fluffy,8.9321211775989
17757,2018-08-14,18.0,35.0,937.0,SouthEast,6.908929895198019,81.0,0.8435333130828544,1.3440738856420775,11597.0,Stratus,8.93175989582433
17758,2018-08-15,18.0,35.0,949.0,SouthEast,5.920900332549145,87.0,0.820055944970993,1.2193908254520807,10969.0,Nimbostratus,8.934352625605422
17759,2018-08-16,17.0,33.0,930.0,NorthWest,5.177939903138576,100.0,0.8574523030457925,1.2227289639334442,11571.0,Nimbostratus,8.955738562981207
17760,2018-08-17,17.0,34.0,928.0,SouthEast,3.0810767571536677,99.0,0.7922572703571175,1.289658787052734,11541.0,Cirrus,8.950128786019903
17761,2018-08-18,18.0,35.0,900.0,SouthWest,10.557391754319191,92.0,0.9592810675581604,1.4008684747133338,11914.0,Cirrocumulus,8.946001138159295
17762,2018-08-19,18.0,36.0,900.0,SouthWest,3.1358603769645614,90.0,0.9351874271797674,1.3035863920162496,11343.0,Mammatus Clouds,8.954078922063934
17763,2018-08-20,19.0,36.0,927.0,SouthWest,4.426012388520265,93.0,0.9469319131978402,1.2798959086369692,10698.0,Cumulonimbus,8.967057406546717
17764,2018-08-21,18.0,36.0,910.0,SouthWest,10.332469002082027,90.0,0.7962414927971764,1.4229058639666983,11865.0,Stratocumulus,8.973066016630598
17765,2018-08-22,18.0,34.0,900.0,NorthEast,12.163403212538787,78.0,0.7758871533502774,1.2905818725902112,11753.0,Cumulonimbus,8.975647929641433
17766,2018-08-23,18.0,36.0,951.0,NorthEast,11.77925379790274,89.0,0.8886628621062739,1.392502624236111,10638.0,Contrails,8.99135415977279
17767,2018-08-24,18.0,35.0,949.0,SouthEast,10.975353426598733,84.0,0.8643954650838115,1.3154968464601782,11743.0,Cumulus: Fluffy,8.987500405208511
17768,2018-08-25,18.0,36.0,907.0,SouthWest,11.79126264870071,86.0,0.8354223564903461,1.3791009990571486,11460.0,Nimbostratus,8.98526012082541
17769,2018-08-26,17.0,36.0,945.0,NorthEast,7.378803789207724,99.0,0.9673227211632219,1.4298824679908495,11376.0,Lenticular Clouds,9.002567911099238
17770,2018-08-27,17.0,35.0,880.0,NorthWest,12.128102474914563,77.0,0.7744039405939268,1.2709851945788204,10728.0,Cumulonimbus,9.002467152117418
17771,2018-08-28,18.0,34.0,991.0,SouthWest,11.856097469620451,98.0,0.9859220787083048,1.3532258629602327,11369.0,Contrails,9.008367685144664
17772,2018-08-29,18.0,36.0,978.0,NorthEast,3.2864740515630753,99.0,0.9536984961187487,1.3821387791824526,11332.0,Altocumulus,9.019586532049717
17773,2018-08-30,17.0,34.0,934.0,SouthWest,9.774472737785766,83.0,0.8688972738588004,1.305210757978918,10846.0,Stratocumulus,9.031455571240846
17774,2018-08-31,19.0,34.0,999.0,NorthEast,5.19534154127162,96.0,0.9001541241677484,1.2290642515015562,11178.0,Cirrus,9.046748060077613
17775,2018-09-01,18.0,36.0,885.0,SouthEast,11.619005950947013,91.0,0.9455719372182372,1.2539167809763676,11017.0,Mammatus Clouds,9.038614539888746
17776,2018-09-02,17.0,33.0,914.0,NorthEast,9.87676417207716,92.0,0.8672185024292322,1.213779537141145,10988.0,Cumulonimbus,9.038141451579095
17777,2018-09-03,17.0,36.0,919.0,NorthEast,10.69846848610388,80.0,0.970486900168435,1.3362513533154305,11378.0,Cirrostratus,9.04572152013773
17778,2018-09-04,18.0,34.0,901.0,NorthWest,9.238006358877325,98.0,0.8186788401351974,1.2750933577780723,11861.0,Cumulonimbus,9.049246804652416
17779,2018-09-05,18.0,33.0,946.0,SouthWest,9.23004058224137,96.0,0.9009921527399438,1.329020004255101,11318.0,Cirrus,9.061771116704854
17780,2018-09-06,17.0,34.0,938.0,NorthWest,4.775099504321422,88.0,0.9386647907046888,1.2737995753622002,10733.0,Stratus,9.070078052157317
17781,2018-09-07,17.0,36.0,905.0,NorthEast,3.0703431531690333,96.0,0.9325141624407547,1.2794360642267477,10956.0,Cumulus: Fluffy,9.078624867754899
17782,2018-09-08,18.0,34.0,902.0,NorthEast,6.586972152072745,98.0,0.8523071309763434,1.3273862964487573,11074.0,Contrails,9.079353610824842
17783,2018-09-09,17.0,36.0,996.0,NorthEast,3.081948740461577,86.0,0.9806324469302752,1.257443238955809,11163.0,Altostratus,9.087869354463356
17784,2018-09-10,18.0,34.0,901.0,SouthEast,12.992606115021104,94.0,0.9005695868407626,1.2988806371400485,10917.0,Stratus,9.086061689116097
17785,2018-09-11,18.0,36.0,884.0,SouthWest,4.963100846507413,87.0,0.8068497066638555,1.4106243048750906,11618.0,Cirrostratus,9.092958918633883
17786,2018-09-12,18.0,33.0,999.0,NorthWest,3.7424727064961596,94.0,0.9530897771004178,1.312370933335091,11149.0,Cumulonimbus,9.092848239473083
17787,2018-09-13,18.0,35.0,899.0,SouthEast,11.07150220362198,95.0,0.8921543164833421,1.4122407245475759,11949.0,Stratocumulus,9.114621686922465
17788,2018-09-14,17.0,34.0,891.0,NorthWest,4.0737852477465255,90.0,0.8599552120165519,1.3821343251116338,11010.0,Nimbostratus,9.103694779766101
17789,2018-09-15,17.0,36.0,892.0,SouthWest,8.827576428594794,88.0,0.9762730361594445,1.3685988176171706,11520.0,Cirrostratus,9.1155687803763
17790,2018-09-16,17.0,33.0,921.0,SouthEast,11.997708727627924,81.0,0.9244225381770058,1.30767204747385,10607.0,Stratus,9.125699537831814
17791,2018-09-17,17.0,34.0,900.0,NorthWest,4.293266554598864,97.0,0.7936510838935598,1.4045142996155302,10571.0,Altostratus,9.120961591343212
17792,2018-09-18,17.0,34.0,907.0,NorthWest,10.446050218204224,88.0,0.8389804249379048,1.2606576096376414,11786.0,Cirrostratus,9.130132163363434
17793,2018-09-19,17.0,36.0,968.0,NorthEast,5.335805199231723,79.0,0.9416270203879035,1.4072459699519184,11531.0,Cirrostratus,9.1399224837154
17794,2018-09-20,18.0,34.0,978.0,NorthEast,3.885215819219672,80.0,0.8019619834938926,1.4411429855884794,10816.0,Contrails,9.152371227139492
17795,2018-09-21,18.0,35.0,939.0,SouthEast,11.008529932450408,79.0,0.7836342295537834,1.4205075806666734,11867.0,Mammatus Clouds,9.149997555859995
17796,2018-09-22,17.0,34.0,960.0,NorthWest,6.463064671715976,75.0,0.9332895224613988,1.392974295723603,11293.0,Altostratus,9.158081455948961
17797,2018-09-23,18.0,35.0,978.0,NorthEast,10.599428538295792,91.0,0.9524432193264447,1.2926168107287974,11937.0,Mammatus Clouds,9.16403609870413
17798,2018-09-24,17.0,34.0,991.0,NorthEast,8.346419494175734,80.0,0.9659150009592231,1.4165080193047928,11143.0,Cirrostratus,9.174476432327983
17799,2018-09-25,18.0,34.0,897.0,NorthEast,7.306117147589113,83.0,0.9546149710633417,1.39102574684272,11316.0,Stratocumulus,9.179747622045523
17800,2018-09-26,18.0,34.0,923.0,NorthEast,6.2733152389367675,96.0,0.8520878213515222,1.3096260906450616,11924.0,Cumulus: Fluffy,9.180529102600035
17801,2018-09-27,19.0,35.0,995.0,SouthEast,8.53920165768079,83.0,0.7784021600701577,1.2749620519857603,10944.0,Cirrus,9.18871312449685
17802,2018-09-28,17.0,34.0,925.0,NorthEast,7.014784039244076,80.0,0.8113673377553078,1.4455193427038864,10505.0,Cirrostratus,9.192740172081898
17803,2018-09-29,18.0,36.0,913.0,NorthEast,6.330189904302885,91.0,0.9885480022270395,1.3079944383464437,11293.0,Cumulus: Fluffy,9.205102520790202
17804,2018-09-30,18.0,36.0,948.0,SouthEast,3.9676970337926107,86.0,0.9886647967110517,1.439738871688631,11215.0,Altocumulus,9.20444268763674
17805,2018-10-01,17.0,35.0,949.0,NorthEast,7.86842427653379,76.0,0.8027796089615592,1.4111149217299301,11802.0,Cirrus,9.208224514228789
17806,2018-10-02,18.0,33.0,950.0,NorthEast,11.978042722685416,87.0,0.8815288959164916,1.2597853035428714,11748.0,Cirrostratus,9.221452941999877
17807,2018-10-03,18.0,34.0,953.0,NorthWest,4.7345227592880255,75.0,0.8751264198132549,1.4150742674012038,10765.0,Cirrocumulus,9.221096715106867
17808,2018-10-04,17.0,35.0,966.0,NorthWest,8.465092818490028,94.0,0.8546115163630799,1.2719832967777067,11823.0,Stratus,9.227631799717477
17809,2018-10-05,18.0,35.0,932.0,NorthEast,11.369835569229432,91.0,0.9918376760164505,1.2341608114405003,11599.0,Mammatus Clouds,9.238558342159712
17810,2018-10-06,17.0,36.0,946.0,NorthWest,9.403763135081018,77.0,0.8428982554849908,1.442099635453982,11634.0,Cumulonimbus,9.241392167240702
17811,2018-10-07,18.0,36.0,975.0,NorthEast,3.1310856483772156,100.0,0.7959228501384704,1.3061955931489908,11752.0,Stratus,9.250762901937371
17812,2018-10-08,17.0,33.0,956.0,NorthEast,10.041304428966138,87.0,0.7910101886265467,1.233858695825584,11448.0,Cumulus: Fluffy,9.253662334491336
17813,2018-10-09,18.0,36.0,994.0,NorthWest,6.350405904572093,78.0,0.8476990831142476,1.338599440135578,11300.0,Cirrostratus,9.254470943972509
17814,2018-10-10,18.0,35.0,975.0,SouthWest,10.370422689024442,88.0,0.9936824108679467,1.4037449533974082,10808.0,Cirrus,9.270148692701802
17815,2018-10-11,17.0,33.0,897.0,SouthEast,2.7110042759884623,79.0,0.9823721160362539,1.3960511902447357,10871.0,Stratocumulus,9.277240722473483
17816,2018-10-12,18.0,34.0,972.0,NorthWest,12.708880209655103,100.0,0.8612694632340065,1.3482722724746334,10865.0,Mammatus Clouds,9.270456569333355
17817,2018-10-13,18.0,35.0,948.0,SouthWest,4.067075462916254,97.0,0.8408965590743507,1.3903093535545332,11307.0,Altostratus,9.282514134637658
17818,2018-10-14,18.0,33.0,881.0,NorthEast,6.823525940648251,77.0,0.8226174846431946,1.3983427256315732,11319.0,Contrails,9.280808992824351
17819,2018-10-15,18.0,36.0,893.0,NorthEast,13.127476912483726,81.0,0.7780572549769945,1.4269333223662302,10562.0,Cirrocumulus,9.292172639079025
17820,2018-10-16,18.0,36.0,896.0,SouthEast,8.606207465004623,90.0,0.9372368567467269,1.4455385538506982,11239.0,Altostratus,9.30437985307144
17821,2018-10-17,17.0,34.0,983.0,NorthWest,6.642204783326027,88.0,0.9896148124216366,1.2907320407064364,10980.0,Cumulus: Fluffy,9.306247019547943
17822,2018-10-18,17.0,35.0,922.0,NorthWest,6.268344869617262,76.0,0.857891926437147,1.2565939693468566,11759.0,Stratus,9.309368169849897
17823,2018-10-19,17.0,36.0,924.0,SouthWest,2.6133417487156096,81.0,0.8930748555122466,1.2682618224503575,11440.0,Cirrostratus,9.319723330842736
17824,2018-10-20,17.0,36.0,926.0,NorthWest,10.080080510708365,85.0,0.9961128079506725,1.3386717800481818,10616.0,Nimbostratus,9.32667653415127
17825,2018-10-21,18.0,34.0,879.0,SouthEast,8.855298592301786,97.0,0.8876811597495666,1.4067507921024978,10540.0,Lenticular Clouds,9.335535608981747
17826,2018-10-22,18.0,35.0,930.0,NorthWest,11.76940797199085,97.0,0.9635201525995946,1.3349239483839106,11056.0,Mammatus Clouds,9.328153974514361
17827,2018-10-23,18.0,36.0,894.0,SouthEast,12.667119974771005,76.0,0.9109581238269218,1.454674403095579,11957.0,Mammatus Clouds,9.3481859124804
17828,2018-10-24,17.0,36.0,927.0,SouthEast,6.9664165623052465,97.0,0.8917692924830043,1.3548749039812487,11315.0,Cumulus: Fluffy,9.340713706590924
17829,2018-10-25,17.0,36.0,942.0,NorthWest,5.488372248980994,100.0,0.9915621232681234,1.3002183996440548,11023.0,Nimbostratus,9.363793978271506
17830,2018-10-26,18.0,33.0,983.0,NorthWest,6.705389175584904,84.0,0.8915914209165454,1.2857940812868032,11222.0,Stratocumulus,9.361779032501126
17831,2018-10-27,18.0,36.0,971.0,NorthWest,12.436189757671274,87.0,0.9688262223585489,1.3202171765585706,11058.0,Nimbostratus,9.359058293476371
17832,2018-10-28,17.0,34.0,928.0,SouthWest,6.302658749003807,84.0,0.8224571340557632,1.3494977331869331,10872.0,Cirrus,9.376821011205738
17833,2018-10-29,18.0,35.0,995.0,SouthWest,5.802591814784311,82.0,0.9358910859837457,1.4607045353690984,11526.0,Cumulonimbus,9.373427856007996
17834,2018-10-30,17.0,35.0,981.0,SouthEast,6.463245712372526,83.0,0.9309977787635361,1.259087399297315,11770.0,Stratocumulus,9.388472578590878
17835,2018-10-31,19.0,35.0,929.0,NorthEast,3.4750462854381805,88.0,0.8282687065714036,1.426746890125686,11931.0,Cirrostratus,9.39025589884144
17836,2018-11-01,18.0,34.0,888.0,NorthWest,6.460516972136606,85.0,0.8411359511834787,1.4141400178838195,10640.0,Stratus,9.403979050096268
17837,2018-11-02,18.0,37.0,941.0,NorthEast,6.531204304588613,97.0,0.8560918154437523,1.2599643244088141,11112.0,Cirrostratus,9.399916947252915
17838,2018-11-03,17.0,34.0,904.0,NorthEast,6.3469666282976895,94.0,0.7901725271620228,1.3914815519363506,10629.0,Contrails,9.403847802810155
17839,2018-11-04,18.0,34.0,919.0,SouthEast,7.34926443693009,91.0,0.7939205357773496,1.427248459679876,12028.0,Cirrostratus,9.408623887564572
17840,2018-11-05,18.0,34.0,991.0,SouthWest,5.202769419950269,88.0,0.9643386880278617,1.4227771741685962,11821.0,Altostratus,9.420211120985106
17841,2018-11-06,18.0,35.0,926.0,SouthWest,6.453136475983334,93.0,0.8415475839113267,1.4378982436477692,11255.0,Cirrostratus,9.426331932314808
17842,2018-11-07,17.0,35.0,972.0,SouthEast,11.361070455243652,91.0,0.8793947814728817,1.367123226543878,10783.0,Cirrus,9.429474468962896
17843,2018-11-08,18.0,36.0,965.0,SouthWest,4.838341509876865,84.0,0.9133725197681383,1.2584243927629668,12045.0,Stratocumulus,9.43826545585731
17844,2018-11-09,18.0,36.0,934.0,SouthEast,7.822085395588413,94.0,0.7991242238724158,1.2741850106168189,11318.0,Cumulonimbus,9.443910564515273
17845,2018-11-10,18.0,36.0,904.0,SouthWest,9.619218656069192,79.0,0.9952243874458692,1.2939284019571073,10711.0,Stratocumulus,9.450653453407806
17846,2018-11-11,18.0,36.0,978.0,SouthEast,4.771971661111,89.0,0.9899944260039267,1.4513968042779577,12071.0,Cirrus,9.456440379381474
17847,2018-11-12,18.0,35.0,986.0,SouthEast,9.441650051401847,98.0,0.9311731040897436,1.278178881757932,11220.0,Cirrocumulus,9.464110343297492
17848,2018-11-13,18.0,34.0,880.0,NorthWest,13.316057688233794,82.0,0.9065560854899567,1.2535647530201188,11272.0,Altocumulus,9.466687927105886
17849,2018-11-14,17.0,35.0,988.0,SouthEast,4.929436608412761,90.0,0.7985436596582819,1.3343476037879136,11498.0,Contrails,9.470749591900768
17850,2018-11-15,18.0,37.0,887.0,NorthWest,4.288904049500042,82.0,0.9588596643821657,1.2786955074144375,11316.0,Cumulonimbus,9.479627056910958
17851,2018-11-16,18.0,35.0,939.0,SouthWest,7.131417508343215,79.0,0.8552786643803557,1.2841855478988726,11413.0,Lenticular Clouds,9.489692726924037
17852,2018-11-17,18.0,35.0,902.0,SouthEast,13.458822413941304,88.0,0.8766695927413299,1.428287723107834,11815.0,Altocumulus,9.488927950335425
17853,2018-11-18,17.0,36.0,987.0,SouthEast,12.384813167782562,98.0,0.8581208767409365,1.3403877033643037,11188.0,Contrails,9.495345529840556
17854,2018-11-19,17.0,35.0,978.0,SouthEast,9.335854458880746,95.0,0.8527865093135863,1.2880327145930888,10973.0,Cumulonimbus,9.505186280744768
17855,2018-11-20,17.0,34.0,976.0,NorthWest,9.98428100541225,81.0,0.9738388589258025,1.3417833499576768,11297.0,Lenticular Clouds,9.505785488111977
17856,2018-11-21,18.0,35.0,885.0,SouthEast,4.087476544527837,75.0,0.8920535106249515,1.3545151826554638,11316.0,Cumulus: Fluffy,9.522707231561627
17857,2018-11-22,18.0,35.0,884.0,SouthEast,11.380551475918823,76.0,0.891946897837672,1.4017799883832218,11140.0,Cirrocumulus,9.512664218082891
17858,2018-11-23,17.0,34.0,883.0,SouthWest,10.444339178912006,99.0,0.9630403732186434,1.4523762078329614,11537.0,Lenticular Clouds,9.535293158310479
17859,2018-11-24,17.0,34.0,931.0,SouthWest,4.129031591287898,79.0,0.9515329795702068,1.3396015767457243,11915.0,Stratocumulus,9.539335386760198
17860,2018-11-25,19.0,33.0,955.0,SouthWest,6.999412148684677,83.0,0.9068670466223698,1.4626214714848391,11581.0,Cirrocumulus,9.546094631618397
17861,2018-11-26,17.0,36.0,879.0,SouthEast,11.817172680210424,91.0,0.9414959927654749,1.4380626858379006,11005.0,Contrails,9.545410319862944
17862,2018-11-27,17.0,36.0,917.0,NorthWest,6.751949258846025,97.0,0.986968647558838,1.2935056799091338,11260.0,Contrails,9.55595690028905
17863,2018-11-28,17.0,36.0,889.0,SouthWest,12.005670286947291,77.0,0.7813289394771772,1.369552640398816,12006.0,Mammatus Clouds,9.556136334084938
17864,2018-11-29,17.0,35.0,880.0,NorthEast,9.708698986468189,93.0,0.9588680291559663,1.3482825195859023,11672.0,Lenticular Clouds,9.570773009613923
17865,2018-11-30,18.0,36.0,953.0,NorthWest,10.264581735526766,76.0,0.8875581940425276,1.4383440985574791,11802.0,Stratocumulus,9.579785501450042
17866,2018-12-01,18.0,35.0,964.0,SouthEast,6.706027905753059,86.0,0.8154823781000805,1.3781402482687701,11293.0,Contrails,9.578336163888306
17867,2018-12-02,17.0,36.0,925.0,SouthWest,11.365938157408925,94.0,0.9177614572772792,1.2860827059657376,11250.0,Lenticular Clouds,9.581810192236992
17868,2018-12-03,18.0,34.0,964.0,NorthWest,3.8202751441165836,83.0,0.94914934519618,1.462727961186194,10723.0,Contrails,9.590173013399086
17869,2018-12-04,17.0,33.0,964.0,SouthEast,11.678673071324724,94.0,0.812916767995884,1.3986827390391825,10903.0,Mammatus Clouds,9.594959908255186
17870,2018-12-05,18.0,36.0,922.0,NorthWest,7.201871764633737,98.0,0.7847469561310236,1.2941065783399446,11148.0,Nimbostratus,9.604403297847485
17871,2018-12-06,17.0,34.0,918.0,SouthEast,6.095969077676039,90.0,0.8445711077716024,1.4143008822116026,11939.0,Lenticular Clouds,9.603402244470443
17872,2018-12-07,17.0,36.0,890.0,NorthWest,5.3413766891057985,92.0,0.8798064058584835,1.3347635073558555,11613.0,Cirrus,9.615224536764753
17873,2018-12-08,17.0,34.0,885.0,NorthWest,7.14443602566964,99.0,0.9926202914119495,1.3033601778210846,11496.0,Cumulus: Fluffy,9.620800713242181
17874,2018-12-09,18.0,36.0,917.0,NorthEast,13.468749162581082,88.0,0.9844310529929962,1.3748310026046155,11040.0,Altocumulus,9.620203250613612
