,Date,Average Duration,No. of devices,No. of browsers,No. of sites visited,Download GB,Upload GB,E-commerce Visits,Social Media Visits,Peak Bandwidth Time
2501,2021-11-06,8.0,156.0,2814.0,681.0,3807.0,9028.0,6304.0,5613.236704053482,3.0
2502,2021-11-07,7.0,156.0,2652.0,682.0,4664.0,8187.0,6279.0,5726.320504719783,2.0
2503,2021-11-08,5.0,156.0,3479.0,684.0,3862.0,9033.0,5387.0,6346.79987179334,1.0
2504,2021-11-09,13.0,157.0,2485.0,686.0,3449.0,9505.0,5441.0,6737.116851305554,1.0
2505,2021-11-10,9.0,157.0,2414.0,688.0,4618.0,9588.0,5889.0,5764.486345802847,3.0
2506,2021-11-11,12.0,157.0,3421.0,690.0,3893.0,9407.0,6927.0,6475.549274180413,3.0
2507,2021-11-12,7.0,157.0,3618.0,692.0,3731.0,8326.0,6670.0,5749.912351099574,3.0
2508,2021-11-13,9.0,157.0,3065.0,694.0,4410.0,7790.0,5810.0,5866.894579667412,4.0
2509,2021-11-14,12.0,158.0,2877.0,696.0,4111.0,9446.0,5474.0,5728.91097947301,9.0
2510,2021-11-15,10.0,158.0,2498.0,698.0,4792.0,9015.0,6131.0,6525.945202249046,5.0
2511,2021-11-16,4.0,158.0,2615.0,700.0,3707.0,8823.0,6154.0,5591.873570452381,4.0
2512,2021-11-17,4.0,158.0,3817.0,702.0,4082.0,7953.0,5346.0,6363.1345155859335,4.0
2513,2021-11-18,12.0,159.0,3972.0,704.0,3469.0,8205.0,6207.0,6474.509954504389,3.0
2514,2021-11-19,9.0,159.0,2816.0,706.0,3346.0,8953.0,6624.0,5524.091620486262,3.0
2515,2021-11-20,12.0,159.0,3038.0,708.0,4196.0,8684.0,5677.0,6009.301160733148,3.0
2516,2021-11-21,8.0,159.0,3163.0,710.0,4032.0,7814.0,6288.0,5186.47777594166,5.0
2517,2021-11-22,11.0,159.0,3290.0,712.0,4120.0,8011.0,5820.0,5450.133098815457,5.0
2518,2021-11-23,2.0,160.0,3907.0,714.0,3899.0,8111.0,5123.0,5180.175739348056,3.0
2519,2021-11-24,6.0,160.0,3545.0,716.0,4517.0,8880.0,5489.0,5206.653477983868,3.0
2520,2021-11-25,13.0,160.0,3162.0,718.0,3679.0,9218.0,5502.0,5403.963637149104,10.0
2521,2021-11-26,9.0,160.0,2737.0,720.0,3991.0,9024.0,5098.0,6273.311387059641,2.0
2522,2021-11-27,10.0,161.0,3437.0,722.0,3344.0,9229.0,5555.0,6036.863437249607,5.0
2523,2021-11-28,9.0,161.0,2741.0,724.0,4004.0,8375.0,5272.0,5920.706765067454,8.0
2524,2021-11-29,11.0,161.0,3156.0,726.0,3746.0,9864.0,6007.0,6335.6980961451245,3.0
2525,2021-11-30,13.0,161.0,2589.0,728.0,3957.0,8747.0,4906.0,6265.59654472655,1.0
2526,2021-12-01,11.0,162.0,2424.0,730.0,4134.0,9180.0,5780.0,5437.212820538415,7.0
2527,2021-12-02,4.0,162.0,3053.0,732.0,3678.0,8752.0,5279.0,5969.618900253705,2.0
2528,2021-12-03,13.0,162.0,3538.0,734.0,4046.0,8151.0,5951.0,6286.571694364774,1.0
2529,2021-12-04,8.0,162.0,3258.0,736.0,4385.0,9817.0,5533.0,4877.002803069376,4.0
2530,2021-12-05,10.0,163.0,3850.0,738.0,4263.0,8085.0,5563.0,4837.333072433503,9.0
2531,2021-12-06,8.0,163.0,2781.0,740.0,4492.0,9586.0,4786.0,4923.290908564515,8.0
2532,2021-12-07,9.0,163.0,3444.0,743.0,3740.0,8049.0,4797.0,5774.66158740617,4.0
2533,2021-12-08,12.0,163.0,3896.0,745.0,4413.0,9405.0,5634.0,5285.023362724303,9.0
2534,2021-12-09,9.0,164.0,3864.0,747.0,4183.0,9362.0,6125.0,4997.163955358632,2.0
2535,2021-12-10,8.0,164.0,3910.0,749.0,4076.0,7716.0,5068.0,4674.635803074472,4.0
2536,2021-12-11,9.0,164.0,3922.0,751.0,4400.0,9114.0,5084.0,5305.077105788867,4.0
2537,2021-12-12,4.0,164.0,3332.0,753.0,3759.0,9316.0,5414.0,5053.306793226049,5.0
2538,2021-12-13,13.0,165.0,3524.0,755.0,4451.0,8534.0,5590.0,5717.699348524363,3.0
2539,2021-12-14,7.0,165.0,3877.0,758.0,4317.0,7746.0,5671.0,5297.710599454135,1.0
2540,2021-12-15,12.0,165.0,2829.0,760.0,3456.0,9885.0,4923.0,5759.740083320729,1.0
2541,2021-12-16,6.0,165.0,3548.0,762.0,3058.0,9081.0,5584.0,5247.1488845596605,6.0
2542,2021-12-17,3.0,166.0,2964.0,764.0,4310.0,8750.0,5380.0,5983.434444142404,4.0
2543,2021-12-18,12.0,166.0,2755.0,766.0,3479.0,8081.0,5393.0,4520.131140196326,8.0
2544,2021-12-19,4.0,166.0,2738.0,769.0,3551.0,7923.0,5638.0,5451.882017582219,8.0
2545,2021-12-20,2.0,166.0,2412.0,771.0,2894.0,9899.0,4765.0,5435.885511751281,5.0
2546,2021-12-21,4.0,167.0,3616.0,773.0,3394.0,8024.0,5003.0,5257.62223925623,2.0
2547,2021-12-22,7.0,167.0,3991.0,775.0,3522.0,8320.0,4718.0,5088.827581067892,2.0
2548,2021-12-23,4.0,167.0,3914.0,778.0,3310.0,9960.0,5606.0,4616.616706555277,5.0
2549,2021-12-24,5.0,167.0,3982.0,780.0,4023.0,9308.0,5430.0,4446.556834714847,4.0
2550,2021-12-25,4.0,168.0,2560.0,782.0,3901.0,9325.0,4603.0,4679.418914534383,4.0
2551,2021-12-26,6.0,168.0,3490.0,784.0,3155.0,8620.0,5587.0,4942.560529997925,2.0
2552,2021-12-27,11.0,168.0,3678.0,787.0,4108.0,9838.0,4947.0,4621.042961895643,3.0
2553,2021-12-28,3.0,168.0,3060.0,789.0,2851.0,7997.0,4813.0,5336.887255631616,2.0
2554,2021-12-29,10.0,169.0,2748.0,791.0,2793.0,8157.0,5304.0,4635.692337694849,5.0
2555,2021-12-30,4.0,169.0,3074.0,794.0,4154.0,9062.0,5680.0,4646.407963232748,3.0
2556,2021-12-31,13.0,169.0,3309.0,796.0,3772.0,9969.0,5029.0,4832.824894102701,1.0
2557,2022-01-01,3.0,169.0,3775.0,798.0,4083.0,8108.0,4841.0,4688.340208314435,5.0
2558,2022-01-02,6.0,170.0,3703.0,800.0,3600.0,9167.0,5530.0,5111.362126333943,13.0
2559,2022-01-03,4.0,170.0,3059.0,803.0,3626.0,9361.0,4894.0,5340.986145718222,3.0
2560,2022-01-04,11.0,170.0,3040.0,805.0,2889.0,8729.0,5593.0,5398.454064210639,8.0
2561,2022-01-05,11.0,171.0,2957.0,808.0,2973.0,7816.0,4737.0,5503.903516818962,1.0
2562,2022-01-06,8.0,171.0,2466.0,810.0,3705.0,8445.0,4918.0,5310.162224077769,6.0
2563,2022-01-07,3.0,171.0,3959.0,812.0,3404.0,8698.0,4914.0,5338.776532612631,1.0
2564,2022-01-08,11.0,171.0,2574.0,815.0,3649.0,8060.0,5616.0,5182.8882915708855,6.0
2565,2022-01-09,10.0,172.0,3149.0,817.0,2865.0,7966.0,4449.0,4534.472719465299,9.0
2566,2022-01-10,4.0,172.0,3179.0,820.0,2763.0,7848.0,5691.0,4705.766176268965,8.0
2567,2022-01-11,10.0,172.0,2772.0,822.0,3766.0,9945.0,4957.0,4525.840263797889,7.0
2568,2022-01-12,13.0,172.0,2507.0,824.0,3332.0,8900.0,4223.0,4371.3557132675,13.0
2569,2022-01-13,11.0,173.0,3895.0,827.0,2708.0,8271.0,4175.0,4582.163429890996,3.0
2570,2022-01-14,3.0,173.0,2689.0,829.0,3539.0,9197.0,5042.0,4457.961550799562,4.0
2571,2022-01-15,4.0,173.0,3278.0,832.0,4029.0,7957.0,4038.0,4703.788422033737,5.0
2572,2022-01-16,9.0,174.0,3808.0,834.0,2735.0,9298.0,4841.0,4557.128370591008,10.0
2573,2022-01-17,3.0,174.0,3876.0,837.0,3147.0,8234.0,4267.0,4419.664271235468,4.0
2574,2022-01-18,7.0,174.0,2393.0,839.0,3964.0,9386.0,4699.0,4240.514110563081,4.0
2575,2022-01-19,3.0,174.0,2723.0,842.0,3665.0,8548.0,5214.0,4189.484199560546,4.0
2576,2022-01-20,13.0,175.0,2681.0,844.0,3442.0,8971.0,4798.0,4195.94188758107,9.0
2577,2022-01-21,14.0,175.0,2931.0,847.0,2675.0,9150.0,5152.0,5126.825371219778,6.0
2578,2022-01-22,9.0,175.0,3261.0,849.0,2482.0,9069.0,5151.0,4342.724737603416,2.0
2579,2022-01-23,12.0,176.0,2580.0,852.0,3720.0,8657.0,4541.0,5080.672683221583,2.0
2580,2022-01-24,7.0,176.0,3187.0,854.0,2942.0,9773.0,4256.0,3999.0341426263476,4.0
2581,2022-01-25,6.0,176.0,3147.0,857.0,3628.0,8892.0,5435.0,3781.407050190153,10.0
2582,2022-01-26,5.0,177.0,2640.0,860.0,3814.0,8844.0,4482.0,4681.59939155955,6.0
2583,2022-01-27,13.0,177.0,3707.0,862.0,3118.0,9139.0,3964.0,4117.230253318336,3.0
2584,2022-01-28,12.0,177.0,3179.0,865.0,2589.0,8557.0,3999.0,3807.7392754352213,6.0
2585,2022-01-29,10.0,177.0,2653.0,867.0,3358.0,9525.0,4676.0,4273.829913832451,7.0
2586,2022-01-30,12.0,178.0,3667.0,870.0,3235.0,8383.0,4973.0,4621.772945755247,3.0
2587,2022-01-31,12.0,178.0,3499.0,873.0,3590.0,8579.0,4056.0,5066.346270239677,3.0
2588,2022-02-01,8.0,178.0,3592.0,875.0,3825.0,9073.0,3925.0,3756.8387901260326,1.0
2589,2022-02-02,4.0,179.0,3618.0,878.0,2411.0,9687.0,4084.0,4431.7505840028225,1.0
2590,2022-02-03,3.0,179.0,2437.0,880.0,3276.0,9251.0,3971.0,3969.3239096470597,6.0
2591,2022-02-04,14.0,179.0,3777.0,883.0,3508.0,8405.0,3639.0,4597.872627496949,8.0
2592,2022-02-05,4.0,180.0,3226.0,886.0,3318.0,8215.0,4581.0,3848.304371180243,6.0
2593,2022-02-06,10.0,180.0,2849.0,888.0,2486.0,9574.0,4854.0,4366.7364292500215,2.0
2594,2022-02-07,9.0,180.0,2903.0,891.0,3459.0,8295.0,4211.0,4769.078221943206,4.0
2595,2022-02-08,8.0,181.0,3519.0,894.0,2964.0,7995.0,4783.0,4020.219911524661,1.0
2596,2022-02-09,5.0,181.0,3619.0,897.0,3027.0,9689.0,4335.0,4656.657984540757,1.0
2597,2022-02-10,5.0,181.0,3022.0,899.0,2830.0,8678.0,3776.0,3505.6250542338175,3.0
2598,2022-02-11,10.0,181.0,2820.0,902.0,3305.0,9587.0,4585.0,4312.3809652910495,7.0
2599,2022-02-12,13.0,182.0,3893.0,905.0,3170.0,9398.0,4086.0,4085.051149473519,2.0
2600,2022-02-13,9.0,182.0,3521.0,908.0,2869.0,7767.0,4875.0,4474.296226150567,6.0
2601,2022-02-14,7.0,182.0,2582.0,910.0,3484.0,9640.0,4836.0,3577.9253759869325,4.0
2602,2022-02-15,12.0,183.0,3249.0,913.0,3511.0,8727.0,4964.0,4714.067858118317,2.0
2603,2022-02-16,5.0,183.0,3224.0,916.0,3103.0,8945.0,3856.0,4323.2869824055615,3.0
2604,2022-02-17,10.0,183.0,3880.0,919.0,3325.0,7769.0,3649.0,4383.218100946339,1.0
2605,2022-02-18,11.0,184.0,3844.0,922.0,2175.0,8129.0,4847.0,3833.386690067582,3.0
2606,2022-02-19,12.0,184.0,2790.0,924.0,3148.0,8841.0,3446.0,4567.537410081884,7.0
2607,2022-02-20,13.0,184.0,3138.0,927.0,3367.0,8992.0,4501.0,3625.557535741278,6.0
2608,2022-02-21,13.0,185.0,3515.0,930.0,3450.0,8796.0,4105.0,3466.966638542187,2.0
2609,2022-02-22,8.0,185.0,3313.0,933.0,2416.0,9974.0,3351.0,4311.214742143764,3.0
2610,2022-02-23,5.0,185.0,2569.0,936.0,2870.0,9195.0,4197.0,4728.804909090759,9.0
2611,2022-02-24,9.0,186.0,2935.0,939.0,2941.0,8636.0,3789.0,4097.839994598929,10.0
2612,2022-02-25,13.0,186.0,2801.0,942.0,2147.0,9043.0,4287.0,3907.457112433527,1.0
2613,2022-02-26,11.0,186.0,3893.0,944.0,2647.0,8273.0,3230.0,4500.973694194632,1.0
2614,2022-02-27,10.0,187.0,3005.0,947.0,3421.0,7924.0,4533.0,4198.662071933473,7.0
2615,2022-02-28,11.0,187.0,2935.0,950.0,3209.0,9595.0,3285.0,3587.978313171734,7.0
2616,2022-03-01,4.0,187.0,3797.0,953.0,2921.0,7864.0,3260.0,3847.994436984002,7.0
2617,2022-03-02,5.0,188.0,3843.0,956.0,2636.0,9877.0,4063.0,3189.0864166767224,3.0
2618,2022-03-03,14.0,188.0,2428.0,959.0,2218.0,8931.0,3701.0,3668.6358037229706,2.0
2619,2022-03-04,5.0,188.0,3135.0,962.0,2050.0,8465.0,3732.0,3307.719718625203,4.0
2620,2022-03-05,5.0,189.0,2671.0,965.0,2863.0,9532.0,4331.0,3181.212217300808,8.0
2621,2022-03-06,15.0,189.0,3925.0,968.0,2730.0,9783.0,4024.0,4356.362635644992,7.0
2622,2022-03-07,6.0,189.0,2556.0,971.0,2727.0,8681.0,4323.0,3896.3594610751893,1.0
2623,2022-03-08,14.0,190.0,2813.0,974.0,3200.0,9635.0,3324.0,3660.429211529506,8.0
2624,2022-03-09,9.0,190.0,3488.0,977.0,2283.0,8691.0,4719.0,4110.4082137542655,7.0
2625,2022-03-10,11.0,190.0,2611.0,980.0,2723.0,8410.0,3365.0,4104.268083210961,7.0
2626,2022-03-11,11.0,191.0,2775.0,983.0,2294.0,9712.0,3756.0,4343.962262893968,4.0
2627,2022-03-12,8.0,191.0,3386.0,986.0,3394.0,9994.0,3717.0,3450.3056537527573,4.0
2628,2022-03-13,15.0,192.0,3193.0,989.0,3117.0,8806.0,4571.0,4002.712329958298,3.0
2629,2022-03-14,9.0,192.0,2427.0,992.0,3350.0,8389.0,4324.0,4113.634088482709,4.0
2630,2022-03-15,13.0,192.0,2485.0,996.0,2786.0,7862.0,4160.0,4031.338377844639,7.0
2631,2022-03-16,15.0,193.0,2932.0,999.0,1982.0,8848.0,4356.0,4143.723292174917,5.0
2632,2022-03-17,10.0,193.0,2555.0,1002.0,2345.0,9222.0,4597.0,4170.992105431982,1.0
2633,2022-03-18,11.0,193.0,3155.0,1005.0,3229.0,7824.0,3165.0,3126.74614994523,6.0
2634,2022-03-19,11.0,194.0,3149.0,1008.0,3207.0,9249.0,3578.0,3728.891195601301,6.0
2635,2022-03-20,11.0,194.0,2934.0,1011.0,2282.0,9693.0,4256.0,3449.4872747011177,3.0
2636,2022-03-21,13.0,194.0,3677.0,1014.0,2363.0,9496.0,3729.0,3023.7409076267677,6.0
2637,2022-03-22,4.0,195.0,3946.0,1018.0,2934.0,7745.0,4478.0,3320.380632457431,1.0
2638,2022-03-23,7.0,195.0,3356.0,1021.0,2996.0,9177.0,3941.0,3397.9036408425436,3.0
2639,2022-03-24,7.0,196.0,3286.0,1024.0,2844.0,9037.0,3044.0,4113.747129857013,7.0
2640,2022-03-25,15.0,196.0,3741.0,1027.0,3074.0,8724.0,3221.0,3154.956760473523,8.0
2641,2022-03-26,11.0,196.0,2698.0,1031.0,2964.0,9570.0,4205.0,4158.998040763854,5.0
2642,2022-03-27,13.0,197.0,3072.0,1034.0,3099.0,8986.0,4315.0,3487.1461081841576,8.0
2643,2022-03-28,7.0,197.0,2605.0,1037.0,2688.0,9127.0,3094.0,3976.5058056822804,2.0
2644,2022-03-29,7.0,197.0,3909.0,1040.0,1799.0,7871.0,4076.0,2964.204466091797,4.0
2645,2022-03-30,11.0,198.0,2664.0,1044.0,2546.0,9983.0,3227.0,3409.377706187708,9.0
2646,2022-03-31,11.0,198.0,3985.0,1047.0,1953.0,9990.0,3956.0,2792.2214161047973,12.0
2647,2022-04-01,8.0,199.0,2809.0,1050.0,2277.0,7898.0,2929.0,2744.442407665477,7.0
2648,2022-04-02,7.0,199.0,2882.0,1054.0,1840.0,8229.0,4245.0,3147.8611433077185,6.0
2649,2022-04-03,5.0,199.0,3082.0,1057.0,2040.0,9365.0,3898.0,3615.5764671609545,2.0
2650,2022-04-04,6.0,200.0,3857.0,1060.0,2295.0,9548.0,2890.0,3699.596508241475,5.0
2651,2022-04-05,7.0,200.0,3738.0,1064.0,2059.0,7732.0,3988.0,2988.8839927924473,6.0
2652,2022-04-06,15.0,200.0,3428.0,1067.0,2722.0,8123.0,2754.0,2778.3491952155355,13.0
2653,2022-04-07,11.0,201.0,2729.0,1070.0,1825.0,8764.0,4094.0,2850.4749899732105,14.0
2654,2022-04-08,8.0,201.0,3193.0,1074.0,2523.0,9975.0,2879.0,2893.470468044635,4.0
2655,2022-04-09,10.0,202.0,2385.0,1077.0,3147.0,9160.0,2959.0,3652.429126482737,4.0
2656,2022-04-10,9.0,202.0,3243.0,1081.0,2164.0,9320.0,3932.0,3466.5285823856548,2.0
2657,2022-04-11,6.0,202.0,2389.0,1084.0,1857.0,8017.0,3708.0,3094.168689486144,6.0
2658,2022-04-12,12.0,203.0,2795.0,1088.0,1865.0,8096.0,4121.0,3516.4385443238143,7.0
2659,2022-04-13,5.0,203.0,2759.0,1091.0,1803.0,9936.0,3478.0,3958.6732164853133,5.0
2660,2022-04-14,5.0,204.0,3333.0,1095.0,1813.0,9721.0,3872.0,2640.76746877373,9.0
2661,2022-04-15,15.0,204.0,2705.0,1098.0,3116.0,9842.0,4153.0,3453.0821337912203,4.0
2662,2022-04-16,13.0,204.0,3025.0,1102.0,1908.0,7871.0,2973.0,2640.03109554633,9.0
2663,2022-04-17,14.0,205.0,3352.0,1105.0,1983.0,8958.0,3564.0,2755.998774577176,9.0
2664,2022-04-18,9.0,205.0,3426.0,1109.0,2551.0,9998.0,4040.0,2705.5420960134397,13.0
2665,2022-04-19,9.0,206.0,3178.0,1112.0,1763.0,8300.0,3926.0,3319.120531039135,2.0
2666,2022-04-20,12.0,206.0,3117.0,1116.0,2615.0,8036.0,4120.0,3626.800774764715,1.0
2667,2022-04-21,10.0,207.0,3805.0,1119.0,2913.0,9965.0,2460.0,3371.6201302313784,1.0
2668,2022-04-22,13.0,207.0,3390.0,1123.0,1823.0,8028.0,3148.0,3691.539611481539,3.0
2669,2022-04-23,14.0,207.0,3274.0,1127.0,2155.0,9417.0,2834.0,2751.7033023598156,10.0
2670,2022-04-24,14.0,208.0,3229.0,1130.0,2589.0,8623.0,3098.0,2753.0348062024113,9.0
2671,2022-04-25,6.0,208.0,3607.0,1134.0,2463.0,9236.0,3863.0,3405.652695831823,2.0
2672,2022-04-26,5.0,209.0,3942.0,1137.0,1705.0,9675.0,3401.0,2442.2704276744435,5.0
2673,2022-04-27,12.0,209.0,3261.0,1141.0,3037.0,7882.0,3724.0,2622.5488045284474,4.0
2674,2022-04-28,9.0,209.0,2689.0,1145.0,2551.0,8516.0,3087.0,2481.0027328760248,10.0
2675,2022-04-29,16.0,210.0,3951.0,1149.0,2559.0,9563.0,2403.0,2921.392209738324,9.0
2676,2022-04-30,14.0,210.0,3341.0,1152.0,1673.0,9182.0,2801.0,3603.7936251022197,7.0
2677,2022-05-01,9.0,211.0,2349.0,1156.0,2272.0,9536.0,2611.0,3640.2985046728445,3.0
2678,2022-05-02,15.0,211.0,3263.0,1160.0,2364.0,8156.0,3698.0,3118.9598994509015,7.0
2679,2022-05-03,12.0,212.0,3807.0,1163.0,2896.0,8076.0,3060.0,3137.0256243775098,7.0
2680,2022-05-04,6.0,212.0,3031.0,1167.0,2965.0,9485.0,3696.0,3362.7867390745064,6.0
2681,2022-05-05,11.0,212.0,3968.0,1171.0,1990.0,9908.0,3460.0,3611.3427540090065,6.0
2682,2022-05-06,12.0,213.0,3232.0,1175.0,2048.0,9966.0,2490.0,3625.6531086985256,8.0
2683,2022-05-07,16.0,213.0,3313.0,1179.0,1961.0,9527.0,3851.0,3306.3822633705713,10.0
2684,2022-05-08,7.0,214.0,2793.0,1183.0,2803.0,9892.0,3251.0,2797.123780767728,6.0
2685,2022-05-09,9.0,214.0,3950.0,1186.0,1848.0,9109.0,2338.0,3098.269790824792,7.0
2686,2022-05-10,10.0,215.0,3145.0,1190.0,2943.0,9002.0,2678.0,2926.3440917643247,9.0
2687,2022-05-11,10.0,215.0,3808.0,1194.0,2377.0,9722.0,3800.0,2727.8361313128976,3.0
2688,2022-05-12,12.0,216.0,2811.0,1198.0,1681.0,9271.0,3091.0,2658.947920755265,12.0
2689,2022-05-13,9.0,216.0,3010.0,1202.0,2605.0,9711.0,3656.0,2706.800109682507,10.0
2690,2022-05-14,5.0,217.0,3572.0,1206.0,2205.0,8945.0,2507.0,2602.4819895518212,14.0
2691,2022-05-15,14.0,217.0,3880.0,1210.0,2068.0,8300.0,2813.0,2428.1728404333307,8.0
2692,2022-05-16,12.0,217.0,3357.0,1214.0,2867.0,7659.0,2881.0,2520.5682547500483,8.0
2693,2022-05-17,6.0,218.0,3413.0,1218.0,2150.0,7692.0,3752.0,2189.9097417498624,8.0
2694,2022-05-18,11.0,218.0,2632.0,1222.0,2695.0,7984.0,3503.0,2831.521808865251,8.0
2695,2022-05-19,13.0,219.0,3379.0,1226.0,1575.0,7803.0,2217.0,3474.3551020950017,4.0
2696,2022-05-20,9.0,219.0,3667.0,1230.0,1534.0,9208.0,2480.0,3388.6469694412776,9.0
2697,2022-05-21,14.0,220.0,3264.0,1234.0,2529.0,8199.0,2668.0,2388.917589773842,8.0
2698,2022-05-22,12.0,220.0,3186.0,1238.0,1993.0,8576.0,2111.0,2474.788822820574,8.0
2699,2022-05-23,16.0,221.0,2480.0,1242.0,1863.0,9157.0,2957.0,2048.005045789957,12.0
2700,2022-05-24,10.0,221.0,2651.0,1246.0,2404.0,8484.0,3626.0,2182.182072930213,11.0
2701,2022-05-25,9.0,222.0,3240.0,1250.0,1723.0,9952.0,2704.0,3453.6769616491097,1.0
2702,2022-05-26,7.0,222.0,3650.0,1254.0,2325.0,9073.0,2994.0,2658.92883258461,8.0
2703,2022-05-27,9.0,223.0,3642.0,1258.0,2275.0,8723.0,2234.0,3330.411670905204,8.0
2704,2022-05-28,10.0,223.0,3495.0,1262.0,2426.0,8419.0,3418.0,2812.458791761544,8.0
2705,2022-05-29,8.0,224.0,2963.0,1267.0,2668.0,9239.0,2415.0,2642.686824655365,6.0
2706,2022-05-30,16.0,224.0,2761.0,1271.0,2236.0,8928.0,2812.0,2631.6824201375202,10.0
2707,2022-05-31,10.0,224.0,2626.0,1275.0,2485.0,9735.0,3345.0,2625.7480275952976,11.0
2708,2022-06-01,13.0,225.0,3532.0,1279.0,1750.0,7794.0,3037.0,3264.72425721907,2.0
2709,2022-06-02,9.0,225.0,3526.0,1283.0,1844.0,7869.0,3507.0,2783.285477450561,9.0
2710,2022-06-03,14.0,226.0,2775.0,1288.0,1958.0,8087.0,2632.0,3050.765022460216,3.0
2711,2022-06-04,7.0,226.0,3972.0,1292.0,2069.0,7684.0,3510.0,2607.8397861330113,6.0
2712,2022-06-05,13.0,227.0,3359.0,1296.0,1896.0,7877.0,2814.0,3268.697891371362,5.0
2713,2022-06-06,13.0,227.0,3029.0,1300.0,1566.0,9422.0,2395.0,3123.1854544610633,4.0
2714,2022-06-07,15.0,228.0,3548.0,1305.0,1444.0,9688.0,2703.0,2858.2756403785625,6.0
2715,2022-06-08,11.0,228.0,3092.0,1309.0,2346.0,8729.0,2064.0,2756.2030222136523,11.0
2716,2022-06-09,6.0,229.0,3103.0,1313.0,1982.0,8537.0,2479.0,1891.657166819182,7.0
2717,2022-06-10,9.0,229.0,3225.0,1318.0,2017.0,7763.0,2619.0,3226.7202380953513,12.0
2718,2022-06-11,10.0,230.0,3456.0,1322.0,2129.0,9983.0,3259.0,2034.354173729578,12.0
2719,2022-06-12,6.0,230.0,3611.0,1327.0,1623.0,8985.0,2744.0,3099.314390690238,2.0
2720,2022-06-13,15.0,231.0,2625.0,1331.0,2089.0,9903.0,3003.0,3118.2398860460316,4.0
2721,2022-06-14,17.0,231.0,2775.0,1335.0,1513.0,9223.0,3122.0,2749.87518208627,10.0
2722,2022-06-15,9.0,232.0,3555.0,1340.0,1427.0,9822.0,3281.0,2035.29109991364,7.0
2723,2022-06-16,6.0,232.0,3781.0,1344.0,2667.0,8523.0,3285.0,2317.70189185271,8.0
2724,2022-06-17,15.0,233.0,2609.0,1349.0,1422.0,7888.0,2927.0,2827.869685171324,4.0
2725,2022-06-18,7.0,234.0,2922.0,1353.0,1405.0,9451.0,2150.0,1896.7348527258368,6.0
2726,2022-06-19,10.0,234.0,2528.0,1358.0,1859.0,9949.0,3424.0,2490.145001664905,5.0
2727,2022-06-20,17.0,235.0,2530.0,1362.0,1769.0,8821.0,3440.0,2245.6732801116977,13.0
2728,2022-06-21,8.0,235.0,2367.0,1367.0,2090.0,8807.0,2671.0,3067.5350831634137,15.0
2729,2022-06-22,8.0,236.0,3964.0,1371.0,2232.0,7655.0,2405.0,2223.2691531147634,3.0
2730,2022-06-23,13.0,236.0,3908.0,1376.0,1964.0,8641.0,3230.0,3093.453447667805,7.0
2731,2022-06-24,12.0,237.0,3831.0,1381.0,1932.0,9927.0,2361.0,2197.733482930943,8.0
2732,2022-06-25,11.0,237.0,3615.0,1385.0,2564.0,9946.0,2876.0,3059.004747062005,7.0
2733,2022-06-26,15.0,238.0,2409.0,1390.0,1282.0,7859.0,1888.0,2146.0488893887823,8.0
2734,2022-06-27,13.0,238.0,3561.0,1395.0,1607.0,9207.0,3315.0,3112.047842042822,3.0
2735,2022-06-28,10.0,239.0,2929.0,1399.0,2256.0,8024.0,2021.0,3032.6753727998616,9.0
2736,2022-06-29,10.0,239.0,2405.0,1404.0,1684.0,9984.0,2456.0,1812.6439528031485,7.0
2737,2022-06-30,8.0,240.0,3689.0,1409.0,1802.0,8914.0,2472.0,2383.048405844401,9.0
2738,2022-07-01,9.0,240.0,2375.0,1413.0,1364.0,9290.0,2111.0,2685.2775353587585,15.0
2739,2022-07-02,13.0,241.0,2821.0,1418.0,1922.0,7833.0,3233.0,3015.455921124327,9.0
2740,2022-07-03,12.0,242.0,2957.0,1423.0,1454.0,8876.0,2896.0,2965.2089417112848,2.0
2741,2022-07-04,16.0,242.0,2876.0,1428.0,1208.0,9323.0,1823.0,2641.25830330219,11.0
2742,2022-07-05,14.0,243.0,3066.0,1432.0,2125.0,8619.0,2850.0,2678.764578756802,6.0
2743,2022-07-06,12.0,243.0,3309.0,1437.0,2401.0,8153.0,2910.0,1947.2549280146336,9.0
2744,2022-07-07,13.0,244.0,2866.0,1442.0,2527.0,8310.0,3086.0,2263.262709806554,6.0
2745,2022-07-08,10.0,244.0,3117.0,1447.0,1712.0,8544.0,2823.0,2314.3241047256274,9.0
2746,2022-07-09,7.0,245.0,2382.0,1452.0,1317.0,7952.0,2019.0,2394.7528478453614,4.0
2747,2022-07-10,17.0,245.0,3007.0,1457.0,1450.0,8661.0,2467.0,2315.8157401644717,8.0
2748,2022-07-11,9.0,246.0,3834.0,1462.0,1294.0,8990.0,2508.0,1863.618888454683,5.0
2749,2022-07-12,14.0,247.0,2877.0,1467.0,1725.0,8809.0,2559.0,2512.7699890723593,6.0
2750,2022-07-13,7.0,247.0,3828.0,1472.0,1979.0,8506.0,2286.0,2026.8425573190189,8.0
2751,2022-07-14,8.0,248.0,2718.0,1477.0,2576.0,8147.0,2122.0,2113.251680472773,9.0
2752,2022-07-15,16.0,248.0,3960.0,1482.0,1411.0,8641.0,2631.0,1981.861205545147,7.0
2753,2022-07-16,14.0,249.0,2786.0,1487.0,1678.0,7745.0,2414.0,1778.8179640161218,12.0
2754,2022-07-17,12.0,249.0,2421.0,1492.0,2010.0,8562.0,1652.0,2715.4857589855196,11.0
